cuda: True
Files already downloaded and verified
Files already downloaded and verified
2000
Epoch: 206 True Loss: 469.78229808807373
Epoch: 206 Val Acc: 0.4655
Epoch 207 Train Loss: 379.26365995407104
Epoch: 207 True Loss: 468.4501637816429
Epoch: 207 Val Acc: 0.4755
Epoch 208 Train Loss: 378.0690019726753
Epoch: 208 True Loss: 467.1608046889305
Epoch: 208 Val Acc: 0.474
Epoch 209 Train Loss: 377.41909569501877
Epoch: 209 True Loss: 467.9609534740448
Epoch: 209 Val Acc: 0.4775
Epoch 210 Train Loss: 378.0077723264694
Epoch: 210 True Loss: 466.7692346572876
Epoch: 210 Val Acc: 0.469
Epoch 211 Train Loss: 375.77417254447937
Epoch: 211 True Loss: 465.61291241645813
Epoch: 211 Val Acc: 0.4715
Epoch 212 Train Loss: 376.02525448799133
Epoch: 212 True Loss: 465.53178495168686
Epoch: 212 Val Acc: 0.477
Epoch 213 Train Loss: 375.27779072523117
Epoch: 213 True Loss: 465.98378068208694
Epoch: 213 Val Acc: 0.4755
Epoch 214 Train Loss: 374.8354176878929
Epoch: 214 True Loss: 465.7291821837425
Epoch: 214 Val Acc: 0.4735
Epoch 215 Train Loss: 374.3872726559639
Epoch: 215 True Loss: 462.0930170416832
Epoch: 215 Val Acc: 0.4795
Epoch 216 Train Loss: 373.1631709933281
Epoch: 216 True Loss: 466.8545095920563
Epoch: 216 Val Acc: 0.4695
Epoch 217 Train Loss: 372.0548842549324
Epoch: 217 True Loss: 463.3818420767784
Epoch: 217 Val Acc: 0.4725
Epoch 218 Train Loss: 371.27013552188873
Epoch: 218 True Loss: 467.75769460201263
